system,num_performances,performances,num_configs,selected_configs,fold,train_cost,train_wcp_mean,train_wcp_max,test_wcp_mean,test_wcp_max,optimization_target,input_to_config_map
xz,2,"['size', 'time']",6,"[11, 13, 14, 15, 21, 25]",2,9830215076.0,0.5974396552523333,0.9830069124423962,0.6329541301682695,0.9334358186010762,both,"{'Ecoli': 21, 'a': 13, 'aaa': 25, 'alice29': 11, 'alphabet': 14, 'asyoulik': 11, 'bible': 14, 'book1': 11, 'cp': 21, 'dickens': 11, 'fieldsc': 21, 'grammar': 14, 'mr': 14, 'nci': 15, 'news': 14, 'obj1': 14, 'obj2': 11, 'ooffice': 14, 'osdb': 15, 'paper1': 21, 'paper2': 11, 'paper3': 14, 'paper4': 21, 'paper6': 11, 'pic': 14, 'progl': 11, 'progp': 11, 'ptt5': 11, 'random': 11, 'reymont': 11, 'sao': 15, 'sum': 14, 'trans': 14, 'webster': 15, 'world192': 11, 'xml': 14}"
xz,2,"['size', 'time']",7,"[11, 13, 14, 15, 16, 21, 25]",2,9830213258.0,0.5923891502018283,0.9830069124423962,0.6329541301682695,0.9334358186010762,both,"{'Ecoli': 21, 'a': 13, 'aaa': 25, 'alice29': 11, 'alphabet': 16, 'asyoulik': 11, 'bible': 14, 'book1': 11, 'cp': 21, 'dickens': 11, 'fieldsc': 21, 'grammar': 14, 'mr': 14, 'nci': 15, 'news': 14, 'obj1': 14, 'obj2': 11, 'ooffice': 14, 'osdb': 15, 'paper1': 21, 'paper2': 11, 'paper3': 14, 'paper4': 21, 'paper6': 11, 'pic': 14, 'progl': 11, 'progp': 11, 'ptt5': 11, 'random': 11, 'reymont': 11, 'sao': 15, 'sum': 14, 'trans': 14, 'webster': 15, 'world192': 11, 'xml': 14}"
xz,2,"['size', 'time']",8,"[11, 13, 14, 15, 16, 17, 21, 25]",2,9830211605.0,0.5877973986016067,0.9830069124423962,0.6123295010797488,0.9334358186010762,both,"{'Ecoli': 21, 'a': 13, 'aaa': 25, 'alice29': 11, 'alphabet': 16, 'asyoulik': 11, 'bible': 14, 'book1': 11, 'cp': 21, 'dickens': 11, 'fieldsc': 21, 'grammar': 14, 'mr': 14, 'nci': 15, 'news': 14, 'obj1': 14, 'obj2': 11, 'ooffice': 14, 'osdb': 15, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 21, 'paper6': 11, 'pic': 14, 'progl': 11, 'progp': 17, 'ptt5': 11, 'random': 11, 'reymont': 11, 'sao': 15, 'sum': 14, 'trans': 14, 'webster': 15, 'world192': 11, 'xml': 17}"
xz,2,"['size', 'time']",9,"[3, 10, 11, 13, 14, 16, 17, 21, 25]",2,9830210532.0,0.5848115535980345,0.9830069124423962,0.6097280781407779,0.9329746348962337,both,"{'Ecoli': 21, 'a': 13, 'aaa': 25, 'alice29': 11, 'alphabet': 16, 'asyoulik': 11, 'bible': 14, 'book1': 11, 'cp': 21, 'dickens': 3, 'fieldsc': 21, 'grammar': 14, 'mr': 3, 'nci': 3, 'news': 14, 'obj1': 14, 'obj2': 11, 'ooffice': 14, 'osdb': 3, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 21, 'paper6': 11, 'pic': 14, 'progl': 11, 'progp': 17, 'ptt5': 11, 'random': 11, 'reymont': 11, 'sao': 10, 'sum': 14, 'trans': 14, 'webster': 3, 'world192': 11, 'xml': 17}"
xz,2,"['size', 'time']",10,"[3, 10, 11, 13, 14, 16, 17, 21, 25, 29]",2,9830209993.0,0.5833126652379783,0.9830069124423962,0.6097280781407779,0.9329746348962337,both,"{'Ecoli': 21, 'a': 13, 'aaa': 25, 'alice29': 11, 'alphabet': 16, 'asyoulik': 11, 'bible': 14, 'book1': 11, 'cp': 21, 'dickens': 3, 'fieldsc': 21, 'grammar': 14, 'mr': 3, 'nci': 3, 'news': 29, 'obj1': 14, 'obj2': 11, 'ooffice': 29, 'osdb': 3, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 21, 'paper6': 11, 'pic': 14, 'progl': 29, 'progp': 17, 'ptt5': 11, 'random': 29, 'reymont': 11, 'sao': 10, 'sum': 14, 'trans': 14, 'webster': 3, 'world192': 11, 'xml': 17}"
xz,2,"['size', 'time']",11,"[3, 10, 11, 13, 14, 16, 17, 18, 21, 25, 29]",2,9830209511.0,0.5819741668756703,0.9830069124423962,0.6081491102021649,0.9309761721752499,both,"{'Ecoli': 21, 'a': 13, 'aaa': 25, 'alice29': 11, 'alphabet': 16, 'asyoulik': 11, 'bible': 14, 'book1': 11, 'cp': 21, 'dickens': 3, 'fieldsc': 21, 'grammar': 14, 'mr': 3, 'nci': 3, 'news': 29, 'obj1': 18, 'obj2': 11, 'ooffice': 29, 'osdb': 3, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 18, 'paper6': 11, 'pic': 14, 'progl': 29, 'progp': 17, 'ptt5': 11, 'random': 29, 'reymont': 11, 'sao': 10, 'sum': 14, 'trans': 18, 'webster': 3, 'world192': 11, 'xml': 17}"
xz,2,"['size', 'time']",12,"[3, 6, 10, 11, 13, 14, 16, 17, 18, 21, 25, 29]",2,9830209309.0,0.5814123281670418,0.9830069124423962,0.5929975950506496,0.9309761721752499,both,"{'Ecoli': 21, 'a': 13, 'aaa': 25, 'alice29': 11, 'alphabet': 16, 'asyoulik': 11, 'bible': 6, 'book1': 11, 'cp': 21, 'dickens': 3, 'fieldsc': 21, 'grammar': 14, 'mr': 3, 'nci': 3, 'news': 6, 'obj1': 18, 'obj2': 11, 'ooffice': 29, 'osdb': 6, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 18, 'paper6': 11, 'pic': 14, 'progl': 29, 'progp': 17, 'ptt5': 11, 'random': 29, 'reymont': 11, 'sao': 10, 'sum': 14, 'trans': 18, 'webster': 3, 'world192': 11, 'xml': 17}"
xz,2,"['size', 'time']",13,"[3, 6, 10, 11, 13, 14, 16, 17, 18, 20, 21, 25, 29]",2,9830209164.0,0.5810097516775089,0.9830069124423962,0.5915705515243199,0.9309761721752499,both,"{'Ecoli': 21, 'a': 13, 'aaa': 25, 'alice29': 20, 'alphabet': 16, 'asyoulik': 11, 'bible': 6, 'book1': 11, 'cp': 21, 'dickens': 3, 'fieldsc': 21, 'grammar': 14, 'mr': 3, 'nci': 3, 'news': 6, 'obj1': 18, 'obj2': 11, 'ooffice': 29, 'osdb': 6, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 18, 'paper6': 11, 'pic': 14, 'progl': 29, 'progp': 17, 'ptt5': 11, 'random': 29, 'reymont': 11, 'sao': 10, 'sum': 14, 'trans': 18, 'webster': 3, 'world192': 11, 'xml': 17}"
xz,2,"['size', 'time']",14,"[3, 6, 10, 11, 13, 14, 15, 16, 17, 18, 20, 21, 25, 29]",2,9830209110.0,0.5808634261370976,0.9830069124423962,0.5915705515243199,0.9309761721752499,both,"{'Ecoli': 21, 'a': 13, 'aaa': 25, 'alice29': 20, 'alphabet': 16, 'asyoulik': 11, 'bible': 6, 'book1': 11, 'cp': 21, 'dickens': 3, 'fieldsc': 21, 'grammar': 14, 'mr': 3, 'nci': 15, 'news': 6, 'obj1': 18, 'obj2': 11, 'ooffice': 29, 'osdb': 6, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 18, 'paper6': 11, 'pic': 14, 'progl': 29, 'progp': 17, 'ptt5': 11, 'random': 29, 'reymont': 11, 'sao': 10, 'sum': 14, 'trans': 18, 'webster': 15, 'world192': 11, 'xml': 17}"
xz,2,"['size', 'time']",15,"[3, 6, 7, 10, 11, 13, 14, 15, 16, 17, 18, 20, 21, 25, 29]",2,9830209094.0,0.5808207698444414,0.9830069124423962,0.5914882131134512,0.9309761721752499,both,"{'Ecoli': 21, 'a': 13, 'aaa': 25, 'alice29': 20, 'alphabet': 16, 'asyoulik': 11, 'bible': 6, 'book1': 11, 'cp': 21, 'dickens': 3, 'fieldsc': 21, 'grammar': 14, 'mr': 3, 'nci': 15, 'news': 6, 'obj1': 18, 'obj2': 11, 'ooffice': 29, 'osdb': 6, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 18, 'paper6': 11, 'pic': 14, 'progl': 29, 'progp': 17, 'ptt5': 11, 'random': 29, 'reymont': 7, 'sao': 10, 'sum': 14, 'trans': 18, 'webster': 15, 'world192': 11, 'xml': 17}"
xz,2,"['size', 'time']",16,"[0, 3, 6, 7, 10, 11, 13, 14, 15, 16, 17, 18, 20, 21, 25, 29]",2,9830209094.0,0.5808207698444414,0.9830069124423962,0.5914882131134512,0.9309761721752499,both,"{'Ecoli': 21, 'a': 13, 'aaa': 25, 'alice29': 20, 'alphabet': 16, 'asyoulik': 11, 'bible': 6, 'book1': 11, 'cp': 21, 'dickens': 3, 'fieldsc': 21, 'grammar': 14, 'mr': 3, 'nci': 15, 'news': 6, 'obj1': 18, 'obj2': 11, 'ooffice': 29, 'osdb': 6, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 18, 'paper6': 11, 'pic': 14, 'progl': 29, 'progp': 17, 'ptt5': 11, 'random': 29, 'reymont': 7, 'sao': 10, 'sum': 14, 'trans': 18, 'webster': 15, 'world192': 11, 'xml': 17}"
xz,2,"['size', 'time']",1,[14],3,9686252037.0,0.7001061605669433,0.9685990338164251,0.6808679793802681,0.9922235023041475,both,"{'alice29': 14, 'alphabet': 14, 'bib': 14, 'bible': 14, 'book1': 14, 'book2': 14, 'cp': 14, 'fieldsc': 14, 'geo': 14, 'grammar': 14, 'kennedy': 14, 'lcet10': 14, 'mozilla': 14, 'mr': 14, 'nci': 14, 'news': 14, 'obj2': 14, 'ooffice': 14, 'osdb': 14, 'paper1': 14, 'paper2': 14, 'paper3': 14, 'paper4': 14, 'paper5': 14, 'plrabn12': 14, 'progc': 14, 'random': 14, 'reymont': 14, 'samba': 14, 'sao': 14, 'sum': 14, 'trans': 14, 'webster': 14, 'x-ray': 14, 'xargs': 14, 'xml': 14}"
xz,2,"['size', 'time']",2,"[7, 14]",3,9585235684.0,0.6546872265054977,0.9585380835380836,0.67992935795392,0.9922235023041475,both,"{'alice29': 14, 'alphabet': 14, 'bib': 14, 'bible': 7, 'book1': 14, 'book2': 7, 'cp': 14, 'fieldsc': 14, 'geo': 7, 'grammar': 14, 'kennedy': 7, 'lcet10': 14, 'mozilla': 7, 'mr': 14, 'nci': 7, 'news': 14, 'obj2': 14, 'ooffice': 14, 'osdb': 14, 'paper1': 14, 'paper2': 14, 'paper3': 14, 'paper4': 14, 'paper5': 14, 'plrabn12': 7, 'progc': 14, 'random': 14, 'reymont': 7, 'samba': 7, 'sao': 14, 'sum': 14, 'trans': 14, 'webster': 7, 'x-ray': 14, 'xargs': 7, 'xml': 14}"
xz,2,"['size', 'time']",3,"[7, 14, 17]",3,9585227656.0,0.6323842675825024,0.9585380835380836,0.6553717862693323,0.9922235023041475,both,"{'alice29': 14, 'alphabet': 14, 'bib': 14, 'bible': 7, 'book1': 17, 'book2': 17, 'cp': 17, 'fieldsc': 14, 'geo': 17, 'grammar': 14, 'kennedy': 17, 'lcet10': 14, 'mozilla': 7, 'mr': 14, 'nci': 7, 'news': 14, 'obj2': 17, 'ooffice': 14, 'osdb': 14, 'paper1': 14, 'paper2': 17, 'paper3': 14, 'paper4': 14, 'paper5': 17, 'plrabn12': 7, 'progc': 14, 'random': 17, 'reymont': 7, 'samba': 7, 'sao': 14, 'sum': 14, 'trans': 14, 'webster': 7, 'x-ray': 17, 'xargs': 17, 'xml': 17}"
xz,2,"['size', 'time']",4,"[7, 14, 17, 21]",3,9585222328.0,0.6175780658881969,0.9585380835380836,0.6355900439652067,0.9830069124423962,both,"{'alice29': 21, 'alphabet': 14, 'bib': 21, 'bible': 7, 'book1': 17, 'book2': 17, 'cp': 21, 'fieldsc': 21, 'geo': 17, 'grammar': 14, 'kennedy': 17, 'lcet10': 14, 'mozilla': 7, 'mr': 14, 'nci': 7, 'news': 14, 'obj2': 17, 'ooffice': 14, 'osdb': 14, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 21, 'paper5': 17, 'plrabn12': 21, 'progc': 21, 'random': 17, 'reymont': 7, 'samba': 7, 'sao': 14, 'sum': 14, 'trans': 14, 'webster': 7, 'x-ray': 17, 'xargs': 17, 'xml': 17}"
xz,2,"['size', 'time']",5,"[6, 7, 14, 17, 21]",3,9585219760.0,0.6104415263147238,0.9585380835380836,0.6327661407261744,0.9830069124423962,both,"{'alice29': 6, 'alphabet': 14, 'bib': 21, 'bible': 6, 'book1': 17, 'book2': 17, 'cp': 21, 'fieldsc': 21, 'geo': 17, 'grammar': 14, 'kennedy': 17, 'lcet10': 6, 'mozilla': 7, 'mr': 14, 'nci': 7, 'news': 6, 'obj2': 17, 'ooffice': 14, 'osdb': 6, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 21, 'paper5': 17, 'plrabn12': 21, 'progc': 21, 'random': 6, 'reymont': 7, 'samba': 7, 'sao': 6, 'sum': 14, 'trans': 14, 'webster': 7, 'x-ray': 17, 'xargs': 6, 'xml': 17}"
xz,2,"['size', 'time']",6,"[6, 7, 14, 16, 17, 21]",3,9585217942.0,0.6053910212642187,0.9585380835380836,0.6327661407261744,0.9830069124423962,both,"{'alice29': 6, 'alphabet': 16, 'bib': 21, 'bible': 6, 'book1': 17, 'book2': 17, 'cp': 21, 'fieldsc': 21, 'geo': 17, 'grammar': 14, 'kennedy': 17, 'lcet10': 6, 'mozilla': 7, 'mr': 14, 'nci': 7, 'news': 6, 'obj2': 17, 'ooffice': 14, 'osdb': 6, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 21, 'paper5': 17, 'plrabn12': 21, 'progc': 21, 'random': 6, 'reymont': 7, 'samba': 7, 'sao': 6, 'sum': 14, 'trans': 14, 'webster': 7, 'x-ray': 17, 'xargs': 6, 'xml': 17}"
xz,2,"['size', 'time']",7,"[6, 7, 10, 14, 16, 17, 21]",3,9585216826.0,0.6022916908300364,0.9585380835380836,0.6327661407261744,0.9830069124423962,both,"{'alice29': 6, 'alphabet': 16, 'bib': 21, 'bible': 6, 'book1': 17, 'book2': 17, 'cp': 21, 'fieldsc': 21, 'geo': 17, 'grammar': 14, 'kennedy': 17, 'lcet10': 10, 'mozilla': 7, 'mr': 14, 'nci': 7, 'news': 6, 'obj2': 17, 'ooffice': 14, 'osdb': 6, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 21, 'paper5': 17, 'plrabn12': 21, 'progc': 21, 'random': 6, 'reymont': 7, 'samba': 7, 'sao': 10, 'sum': 14, 'trans': 14, 'webster': 7, 'x-ray': 17, 'xargs': 6, 'xml': 17}"
xz,2,"['size', 'time']",8,"[6, 7, 10, 11, 14, 16, 17, 21]",3,9585215779.0,0.5993859789024332,0.9585380835380836,0.6131015339296803,0.9830069124423962,both,"{'alice29': 11, 'alphabet': 16, 'bib': 21, 'bible': 6, 'book1': 11, 'book2': 17, 'cp': 21, 'fieldsc': 21, 'geo': 11, 'grammar': 14, 'kennedy': 17, 'lcet10': 10, 'mozilla': 7, 'mr': 14, 'nci': 7, 'news': 6, 'obj2': 11, 'ooffice': 14, 'osdb': 6, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 21, 'paper5': 17, 'plrabn12': 11, 'progc': 11, 'random': 6, 'reymont': 7, 'samba': 11, 'sao': 10, 'sum': 14, 'trans': 14, 'webster': 7, 'x-ray': 17, 'xargs': 6, 'xml': 17}"
xz,2,"['size', 'time']",9,"[6, 7, 10, 14, 16, 17, 18, 20, 21]",3,9585215189.0,0.5977465234088395,0.9585380835380836,0.6200346592446929,0.9830069124423962,both,"{'alice29': 20, 'alphabet': 16, 'bib': 18, 'bible': 6, 'book1': 17, 'book2': 17, 'cp': 21, 'fieldsc': 21, 'geo': 20, 'grammar': 14, 'kennedy': 20, 'lcet10': 10, 'mozilla': 7, 'mr': 14, 'nci': 7, 'news': 6, 'obj2': 17, 'ooffice': 14, 'osdb': 6, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 18, 'paper5': 17, 'plrabn12': 18, 'progc': 21, 'random': 6, 'reymont': 7, 'samba': 18, 'sao': 10, 'sum': 14, 'trans': 18, 'webster': 7, 'x-ray': 20, 'xargs': 6, 'xml': 17}"
xz,2,"['size', 'time']",10,"[6, 7, 10, 14, 16, 17, 18, 20, 21, 29]",3,9585215027.0,0.5972955121942216,0.9585380835380836,0.6180021389194897,0.9830069124423962,both,"{'alice29': 20, 'alphabet': 16, 'bib': 18, 'bible': 6, 'book1': 17, 'book2': 17, 'cp': 21, 'fieldsc': 21, 'geo': 20, 'grammar': 14, 'kennedy': 20, 'lcet10': 10, 'mozilla': 7, 'mr': 14, 'nci': 7, 'news': 6, 'obj2': 17, 'ooffice': 29, 'osdb': 6, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 18, 'paper5': 17, 'plrabn12': 18, 'progc': 21, 'random': 29, 'reymont': 7, 'samba': 18, 'sao': 10, 'sum': 14, 'trans': 18, 'webster': 7, 'x-ray': 20, 'xargs': 6, 'xml': 17}"
xz,2,"['size', 'time']",11,"[6, 7, 10, 11, 14, 16, 17, 18, 20, 21, 29]",3,9585214902.0,0.5969506832941305,0.9585380835380836,0.6087541987896622,0.9830069124423962,both,"{'alice29': 20, 'alphabet': 16, 'bib': 18, 'bible': 6, 'book1': 11, 'book2': 17, 'cp': 21, 'fieldsc': 21, 'geo': 11, 'grammar': 14, 'kennedy': 20, 'lcet10': 10, 'mozilla': 7, 'mr': 14, 'nci': 7, 'news': 6, 'obj2': 11, 'ooffice': 29, 'osdb': 6, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 18, 'paper5': 17, 'plrabn12': 11, 'progc': 11, 'random': 29, 'reymont': 7, 'samba': 18, 'sao': 10, 'sum': 14, 'trans': 18, 'webster': 7, 'x-ray': 20, 'xargs': 6, 'xml': 17}"
xz,2,"['size', 'time']",12,"[6, 7, 10, 11, 14, 15, 16, 17, 18, 20, 21, 29]",3,9585214814.0,0.5967091971377179,0.9585380835380836,0.6087541987896622,0.9830069124423962,both,"{'alice29': 20, 'alphabet': 16, 'bib': 18, 'bible': 6, 'book1': 11, 'book2': 17, 'cp': 21, 'fieldsc': 21, 'geo': 11, 'grammar': 14, 'kennedy': 20, 'lcet10': 10, 'mozilla': 7, 'mr': 14, 'nci': 15, 'news': 6, 'obj2': 11, 'ooffice': 29, 'osdb': 6, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 18, 'paper5': 17, 'plrabn12': 11, 'progc': 11, 'random': 29, 'reymont': 7, 'samba': 18, 'sao': 10, 'sum': 14, 'trans': 18, 'webster': 15, 'x-ray': 20, 'xargs': 6, 'xml': 17}"
xz,2,"['size', 'time']",13,"[3, 6, 7, 10, 11, 14, 15, 16, 17, 18, 20, 21, 29]",3,9585214807.0,0.5966893487791771,0.9585380835380836,0.6082764157031834,0.9830069124423962,both,"{'alice29': 20, 'alphabet': 16, 'bib': 18, 'bible': 6, 'book1': 11, 'book2': 17, 'cp': 21, 'fieldsc': 21, 'geo': 11, 'grammar': 14, 'kennedy': 20, 'lcet10': 10, 'mozilla': 7, 'mr': 3, 'nci': 15, 'news': 6, 'obj2': 11, 'ooffice': 29, 'osdb': 6, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 18, 'paper5': 17, 'plrabn12': 11, 'progc': 11, 'random': 29, 'reymont': 7, 'samba': 18, 'sao': 10, 'sum': 14, 'trans': 18, 'webster': 15, 'x-ray': 20, 'xargs': 6, 'xml': 17}"
xz,2,"['size', 'time']",14,"[3, 6, 7, 10, 11, 14, 15, 16, 17, 18, 20, 21, 24, 29]",3,9585214807.0,0.5966893487791771,0.9585380835380836,0.6082764157031834,0.9830069124423962,both,"{'alice29': 20, 'alphabet': 16, 'bib': 18, 'bible': 6, 'book1': 11, 'book2': 17, 'cp': 21, 'fieldsc': 21, 'geo': 11, 'grammar': 14, 'kennedy': 20, 'lcet10': 10, 'mozilla': 7, 'mr': 3, 'nci': 15, 'news': 6, 'obj2': 11, 'ooffice': 29, 'osdb': 6, 'paper1': 21, 'paper2': 17, 'paper3': 14, 'paper4': 18, 'paper5': 17, 'plrabn12': 11, 'progc': 11, 'random': 29, 'reymont': 7, 'samba': 18, 'sao': 10, 'sum': 14, 'trans': 18, 'webster': 15, 'x-ray': 20, 'xargs': 6, 'xml': 17}"
xz,2,"['size', 'time']",1,[29],4,9839257900.0,0.7163812312129624,0.9838709677419355,0.7288894224070348,0.9638709677419355,both,"{'Ecoli': 29, 'a': 29, 'aaa': 29, 'alice29': 29, 'alphabet': 29, 'asyoulik': 29, 'bib': 29, 'book1': 29, 'book2': 29, 'dickens': 29, 'fieldsc': 29, 'geo': 29, 'kennedy': 29, 'lcet10': 29, 'mozilla': 29, 'nci': 29, 'obj1': 29, 'osdb': 29, 'paper1': 29, 'paper2': 29, 'paper3': 29, 'paper5': 29, 'paper6': 29, 'pic': 29, 'plrabn12': 29, 'progc': 29, 'progl': 29, 'progp': 29, 'ptt5': 29, 'random': 29, 'samba': 29, 'sao': 29, 'webster': 29, 'world192': 29, 'x-ray': 29, 'xargs': 29}"
xz,2,"['size', 'time']",2,"[15, 21]",4,9830232553.0,0.6459757375123889,0.9830069124423962,0.7093343448091204,0.9699431356620635,both,"{'Ecoli': 21, 'a': 21, 'aaa': 21, 'alice29': 21, 'alphabet': 21, 'asyoulik': 21, 'bib': 21, 'book1': 15, 'book2': 21, 'dickens': 21, 'fieldsc': 21, 'geo': 21, 'kennedy': 15, 'lcet10': 21, 'mozilla': 15, 'nci': 15, 'obj1': 21, 'osdb': 15, 'paper1': 21, 'paper2': 21, 'paper3': 15, 'paper5': 15, 'paper6': 21, 'pic': 21, 'plrabn12': 21, 'progc': 21, 'progl': 21, 'progp': 15, 'ptt5': 21, 'random': 21, 'samba': 15, 'sao': 15, 'webster': 15, 'world192': 21, 'x-ray': 21, 'xargs': 21}"
xz,2,"['size', 'time']",3,"[15, 21, 28]",4,9830223811.0,0.6216938025161681,0.9830069124423962,0.7023118728990081,0.9699431356620635,both,"{'Ecoli': 21, 'a': 28, 'aaa': 28, 'alice29': 21, 'alphabet': 28, 'asyoulik': 21, 'bib': 21, 'book1': 15, 'book2': 21, 'dickens': 21, 'fieldsc': 21, 'geo': 21, 'kennedy': 15, 'lcet10': 21, 'mozilla': 15, 'nci': 15, 'obj1': 21, 'osdb': 15, 'paper1': 21, 'paper2': 21, 'paper3': 15, 'paper5': 15, 'paper6': 21, 'pic': 21, 'plrabn12': 21, 'progc': 21, 'progl': 21, 'progp': 15, 'ptt5': 21, 'random': 21, 'samba': 15, 'sao': 15, 'webster': 15, 'world192': 21, 'x-ray': 21, 'xargs': 28}"
xz,2,"['size', 'time']",4,"[11, 15, 21, 28]",4,9830216211.0,0.6005866156373856,0.9830069124423962,0.6979231016433537,0.9699431356620635,both,"{'Ecoli': 21, 'a': 28, 'aaa': 28, 'alice29': 11, 'alphabet': 28, 'asyoulik': 11, 'bib': 21, 'book1': 11, 'book2': 21, 'dickens': 11, 'fieldsc': 21, 'geo': 11, 'kennedy': 15, 'lcet10': 21, 'mozilla': 15, 'nci': 15, 'obj1': 11, 'osdb': 15, 'paper1': 21, 'paper2': 11, 'paper3': 15, 'paper5': 15, 'paper6': 11, 'pic': 11, 'plrabn12': 11, 'progc': 11, 'progl': 11, 'progp': 11, 'ptt5': 11, 'random': 11, 'samba': 11, 'sao': 15, 'webster': 15, 'world192': 11, 'x-ray': 21, 'xargs': 28}"
xz,2,"['size', 'time']",5,"[11, 15, 17, 21, 28]",4,9830212102.0,0.5891717153796826,0.9830069124423962,0.6892914720031196,0.9612903225806452,both,"{'Ecoli': 21, 'a': 28, 'aaa': 28, 'alice29': 11, 'alphabet': 17, 'asyoulik': 11, 'bib': 21, 'book1': 11, 'book2': 17, 'dickens': 11, 'fieldsc': 21, 'geo': 11, 'kennedy': 17, 'lcet10': 21, 'mozilla': 15, 'nci': 15, 'obj1': 11, 'osdb': 15, 'paper1': 21, 'paper2': 17, 'paper3': 15, 'paper5': 17, 'paper6': 11, 'pic': 11, 'plrabn12': 11, 'progc': 11, 'progl': 11, 'progp': 17, 'ptt5': 11, 'random': 11, 'samba': 11, 'sao': 15, 'webster': 15, 'world192': 11, 'x-ray': 17, 'xargs': 17}"
xz,2,"['size', 'time']",6,"[11, 13, 15, 17, 21, 25]",4,9830208617.0,0.5794915806995479,0.9830069124423962,0.6892914720031196,0.9612903225806452,both,"{'Ecoli': 21, 'a': 13, 'aaa': 25, 'alice29': 11, 'alphabet': 13, 'asyoulik': 11, 'bib': 21, 'book1': 11, 'book2': 17, 'dickens': 11, 'fieldsc': 21, 'geo': 11, 'kennedy': 17, 'lcet10': 21, 'mozilla': 15, 'nci': 15, 'obj1': 11, 'osdb': 15, 'paper1': 21, 'paper2': 17, 'paper3': 15, 'paper5': 17, 'paper6': 11, 'pic': 11, 'plrabn12': 11, 'progc': 11, 'progl': 11, 'progp': 17, 'ptt5': 11, 'random': 11, 'samba': 11, 'sao': 15, 'webster': 15, 'world192': 11, 'x-ray': 17, 'xargs': 17}"
xz,2,"['size', 'time']",7,"[11, 13, 15, 16, 17, 21, 25]",4,9830205890.0,0.5719158231237904,0.9830069124423962,0.6892914720031196,0.9612903225806452,both,"{'Ecoli': 21, 'a': 13, 'aaa': 25, 'alice29': 11, 'alphabet': 16, 'asyoulik': 11, 'bib': 21, 'book1': 11, 'book2': 17, 'dickens': 11, 'fieldsc': 21, 'geo': 11, 'kennedy': 17, 'lcet10': 21, 'mozilla': 15, 'nci': 15, 'obj1': 11, 'osdb': 15, 'paper1': 21, 'paper2': 17, 'paper3': 15, 'paper5': 17, 'paper6': 11, 'pic': 11, 'plrabn12': 11, 'progc': 11, 'progl': 11, 'progp': 17, 'ptt5': 11, 'random': 11, 'samba': 11, 'sao': 15, 'webster': 15, 'world192': 11, 'x-ray': 17, 'xargs': 17}"
xz,2,"['size', 'time']",8,"[6, 11, 13, 15, 16, 17, 21, 25]",4,9830203720.0,0.5658876763059568,0.9830069124423962,0.6862807193149475,0.9600737100737101,both,"{'Ecoli': 21, 'a': 13, 'aaa': 25, 'alice29': 11, 'alphabet': 16, 'asyoulik': 11, 'bib': 21, 'book1': 11, 'book2': 17, 'dickens': 11, 'fieldsc': 21, 'geo': 11, 'kennedy': 17, 'lcet10': 6, 'mozilla': 15, 'nci': 15, 'obj1': 11, 'osdb': 6, 'paper1': 21, 'paper2': 17, 'paper3': 15, 'paper5': 17, 'paper6': 11, 'pic': 11, 'plrabn12': 11, 'progc': 11, 'progl': 11, 'progp': 17, 'ptt5': 11, 'random': 6, 'samba': 11, 'sao': 6, 'webster': 15, 'world192': 11, 'x-ray': 17, 'xargs': 6}"
xz,2,"['size', 'time']",9,"[6, 10, 11, 13, 15, 16, 17, 21, 25]",4,9830202604.0,0.5627883458717745,0.9830069124423962,0.6862807193149475,0.9600737100737101,both,"{'Ecoli': 21, 'a': 13, 'aaa': 25, 'alice29': 11, 'alphabet': 16, 'asyoulik': 11, 'bib': 21, 'book1': 11, 'book2': 17, 'dickens': 11, 'fieldsc': 21, 'geo': 11, 'kennedy': 17, 'lcet10': 10, 'mozilla': 15, 'nci': 15, 'obj1': 11, 'osdb': 6, 'paper1': 21, 'paper2': 17, 'paper3': 15, 'paper5': 17, 'paper6': 11, 'pic': 11, 'plrabn12': 11, 'progc': 11, 'progl': 11, 'progp': 17, 'ptt5': 11, 'random': 6, 'samba': 11, 'sao': 10, 'webster': 15, 'world192': 11, 'x-ray': 17, 'xargs': 6}"
