system,num_performances,performances,num_configs,selected_configs,fold,train_cost,train_wcp_mean,train_wcp_max,test_wcp_mean,test_wcp_max,optimization_target,input_to_config_map
poppler,1,['size'],1,[10],1,10001956353.0,0.25113888226348663,1.0,0.21669944594656704,1.0,both,"{'10': 10, '100': 10, '1003': 10, '1005': 10, '1006': 10, '1007': 10, '1008': 10, '1009': 10, '1010': 10, '1011': 10, '1012': 10, '1013': 10, '1015': 10, '1016': 10, '1017': 10, '1018': 10, '1019': 10, '1020': 10, '1021': 10, '1023': 10, '1026': 10, '1028': 10, '1029': 10, '103': 10, '1035': 10, '1036': 10, '1039': 10, '1040': 10, '1041': 10, '1042': 10, '1043': 10, '1046': 10, '1048': 10, '105': 10, '1050': 10, '1053': 10, '1055': 10, '1057': 10, '1060': 10, '1063': 10, '1065': 10, '1066': 10, '1068': 10, '1074': 10, '1075': 10, '1076': 10, '1079': 10, '108': 10, '1082': 10, '1083': 10, '1092': 10, '1093': 10, '1096': 10, '1098': 10, '1099': 10, '110': 10, '1101': 10, '1103': 10, '1104': 10, '1106': 10, '1107': 10, '1108': 10, '1109': 10, '111': 10, '1111': 10, '1114': 10, '1115': 10, '1116': 10, '1118': 10, '112': 10, '1122': 10, '1124': 10, '1125': 10, '1126': 10, '1129': 10, '113': 10, '1130': 10, '1131': 10, '1139': 10, '1142': 10, '1143': 10, '1145': 10, '1146': 10, '1147': 10, '1148': 10, '1149': 10, '115': 10, '1153': 10, '1155': 10, '1157': 10, '1158': 10, '116': 10, '1160': 10, '1162': 10, '1163': 10, '1164': 10, '1165': 10, '1166': 10, '1168': 10, '1170': 10, '1171': 10, '1172': 10, '1177': 10, '1179': 10, '1180': 10, '1182': 10, '1183': 10, '1184': 10, '1185': 10, '1187': 10, '119': 10, '1190': 10, '1192': 10, '1193': 10, '1195': 10, '1197': 10, '1198': 10, '12': 10, '120': 10, '1200': 10, '1202': 10, '1203': 10, '1205': 10, '1206': 10, '1207': 10, '1208': 10, '1211': 10, '1212': 10, '1214': 10, '1215': 10, '1216': 10, '1218': 10, '122': 10, '1222': 10, '1223': 10, '1225': 10, '1229': 10, '1230': 10, '1233': 10, '1234': 10, '1235': 10, '1237': 10, '1238': 10, '1239': 10, '1240': 10, '1243': 10, '1244': 10, '1245': 10, '1247': 10, '1248': 10, '1249': 10, '125': 10, '1251': 10, '1254': 10, '1255': 10, '1256': 10, '126': 10, '1260': 10, '1261': 10, '1262': 10, '1264': 10, '127': 10, '1270': 10, '1275': 10, '1277': 10, '1279': 10, '1280': 10, '1282': 10, '1285': 10, '1286': 10, '1287': 10, '1288': 10, '1292': 10, '1293': 10, '1295': 10, '1296': 10, '1298': 10, '13': 10, '1300': 10, '1302': 10, '1303': 10, '1304': 10, '1305': 10, '1309': 10, '131': 10, '1310': 10, '1314': 10, '1315': 10, '1316': 10, '1318': 10, '132': 10, '1324': 10, '1325': 10, '1326': 10, '1327': 10, '1330': 10, '1332': 10, '1333': 10, '1335': 10, '1336': 10, '1337': 10, '1341': 10, '1344': 10, '1346': 10, '135': 10, '1351': 10, '1352': 10, '1356': 10, '1358': 10, '1359': 10, '1360': 10, '1362': 10, '1365': 10, '137': 10, '1371': 10, '1372': 10, '1374': 10, '1375': 10, '1376': 10, '1377': 10, '1378': 10, '138': 10, '1380': 10, '1384': 10, '1387': 10, '139': 10, '1391': 10, '1397': 10, '14': 10, '140': 10, '1401': 10, '1403': 10, '1405': 10, '1410': 10, '1413': 10, '1414': 10, '1415': 10, '1416': 10, '1417': 10, '142': 10, '1422': 10, '1424': 10, '1425': 10, '1427': 10, '1430': 10, '1431': 10, '1439': 10, '144': 10, '1442': 10, '1444': 10, '1446': 10, '1447': 10, '1448': 10, '145': 10, '1453': 10, '1454': 10, '1455': 10, '1457': 10, '146': 10, '1460': 10, '1461': 10, '1464': 10, '1465': 10, '1466': 10, '1468': 10, '147': 10, '1473': 10, '1474': 10, '1475': 10, '1476': 10, '1477': 10, '1479': 10, '1480': 10, '1481': 10, '1482': 10, '149': 10, '154': 10, '155': 10, '156': 10, '157': 10, '158': 10, '16': 10, '160': 10, '161': 10, '164': 10, '166': 10, '167': 10, '168': 10, '169': 10, '17': 10, '171': 10, '173': 10, '175': 10, '176': 10, '178': 10, '18': 10, '180': 10, '181': 10, '182': 10, '185': 10, '187': 10, '189': 10, '19': 10, '190': 10, '197': 10, '198': 10, '199': 10, '201': 10, '204': 10, '207': 10, '208': 10, '209': 10, '21': 10, '210': 10, '211': 10, '212': 10, '213': 10, '214': 10, '22': 10, '223': 10, '227': 10, '23': 10, '231': 10, '236': 10, '237': 10, '239': 10, '24': 10, '241': 10, '245': 10, '246': 10, '247': 10, '248': 10, '249': 10, '25': 10, '254': 10, '257': 10, '263': 10, '264': 10, '265': 10, '269': 10, '27': 10, '270': 10, '271': 10, '272': 10, '273': 10, '274': 10, '275': 10, '276': 10, '28': 10, '280': 10, '281': 10, '286': 10, '287': 10, '288': 10, '29': 10, '290': 10, '292': 10, '293': 10, '296': 10, '298': 10, '299': 10, '3': 10, '301': 10, '302': 10, '303': 10, '307': 10, '309': 10, '311': 10, '316': 10, '317': 10, '319': 10, '32': 10, '320': 10, '321': 10, '322': 10, '323': 10, '325': 10, '326': 10, '327': 10, '33': 10, '330': 10, '331': 10, '332': 10, '334': 10, '335': 10, '336': 10, '337': 10, '339': 10, '34': 10, '340': 10, '342': 10, '343': 10, '346': 10, '347': 10, '348': 10, '350': 10, '352': 10, '353': 10, '359': 10, '36': 10, '360': 10, '361': 10, '363': 10, '364': 10, '365': 10, '371': 10, '372': 10, '373': 10, '375': 10, '376': 10, '38': 10, '380': 10, '382': 10, '383': 10, '388': 10, '389': 10, '390': 10, '391': 10, '392': 10, '394': 10, '395': 10, '396': 10, '397': 10, '4': 10, '40': 10, '401': 10, '403': 10, '408': 10, '409': 10, '412': 10, '416': 10, '417': 10, '418': 10, '419': 10, '42': 10, '421': 10, '422': 10, '423': 10, '424': 10, '428': 10, '43': 10, '432': 10, '435': 10, '437': 10, '438': 10, '441': 10, '443': 10, '444': 10, '446': 10, '447': 10, '448': 10, '449': 10, '45': 10, '450': 10, '451': 10, '455': 10, '456': 10, '458': 10, '459': 10, '460': 10, '461': 10, '462': 10, '463': 10, '465': 10, '469': 10, '470': 10, '472': 10, '473': 10, '475': 10, '477': 10, '480': 10, '481': 10, '484': 10, '486': 10, '487': 10, '489': 10, '490': 10, '491': 10, '492': 10, '495': 10, '496': 10, '497': 10, '499': 10, '5': 10, '50': 10, '500': 10, '501': 10, '505': 10, '506': 10, '509': 10, '512': 10, '514': 10, '518': 10, '52': 10, '520': 10, '522': 10, '525': 10, '526': 10, '527': 10, '528': 10, '53': 10, '531': 10, '533': 10, '535': 10, '537': 10, '538': 10, '539': 10, '540': 10, '545': 10, '547': 10, '548': 10, '555': 10, '56': 10, '567': 10, '568': 10, '569': 10, '57': 10, '570': 10, '572': 10, '573': 10, '575': 10, '577': 10, '578': 10, '579': 10, '581': 10, '584': 10, '585': 10, '587': 10, '588': 10, '59': 10, '591': 10, '592': 10, '594': 10, '596': 10, '597': 10, '600': 10, '601': 10, '602': 10, '603': 10, '604': 10, '605': 10, '606': 10, '607': 10, '608': 10, '611': 10, '612': 10, '613': 10, '614': 10, '615': 10, '616': 10, '62': 10, '620': 10, '623': 10, '625': 10, '627': 10, '63': 10, '630': 10, '631': 10, '632': 10, '633': 10, '634': 10, '636': 10, '637': 10, '639': 10, '64': 10, '640': 10, '644': 10, '648': 10, '649': 10, '65': 10, '651': 10, '652': 10, '653': 10, '654': 10, '655': 10, '657': 10, '662': 10, '664': 10, '666': 10, '667': 10, '668': 10, '670': 10, '671': 10, '673': 10, '674': 10, '675': 10, '678': 10, '679': 10, '68': 10, '685': 10, '686': 10, '689': 10, '69': 10, '691': 10, '692': 10, '693': 10, '694': 10, '696': 10, '7': 10, '70': 10, '700': 10, '702': 10, '704': 10, '705': 10, '707': 10, '708': 10, '710': 10, '712': 10, '715': 10, '716': 10, '718': 10, '720': 10, '722': 10, '723': 10, '725': 10, '728': 10, '731': 10, '732': 10, '733': 10, '736': 10, '738': 10, '74': 10, '743': 10, '744': 10, '745': 10, '747': 10, '748': 10, '75': 10, '750': 10, '751': 10, '752': 10, '753': 10, '756': 10, '757': 10, '758': 10, '759': 10, '76': 10, '760': 10, '761': 10, '763': 10, '765': 10, '766': 10, '767': 10, '769': 10, '77': 10, '772': 10, '776': 10, '777': 10, '780': 10, '782': 10, '788': 10, '789': 10, '79': 10, '794': 10, '799': 10, '8': 10, '80': 10, '802': 10, '803': 10, '805': 10, '807': 10, '808': 10, '809': 10, '81': 10, '812': 10, '816': 10, '817': 10, '818': 10, '819': 10, '820': 10, '821': 10, '822': 10, '824': 10, '825': 10, '826': 10, '828': 10, '830': 10, '831': 10, '834': 10, '835': 10, '836': 10, '838': 10, '84': 10, '840': 10, '841': 10, '842': 10, '843': 10, '845': 10, '848': 10, '849': 10, '850': 10, '853': 10, '857': 10, '86': 10, '860': 10, '862': 10, '864': 10, '865': 10, '867': 10, '868': 10, '87': 10, '871': 10, '874': 10, '876': 10, '877': 10, '878': 10, '88': 10, '880': 10, '881': 10, '882': 10, '885': 10, '886': 10, '887': 10, '888': 10, '889': 10, '891': 10, '893': 10, '894': 10, '895': 10, '896': 10, '898': 10, '90': 10, '902': 10, '904': 10, '905': 10, '906': 10, '907': 10, '908': 10, '909': 10, '91': 10, '912': 10, '913': 10, '914': 10, '915': 10, '922': 10, '924': 10, '927': 10, '928': 10, '930': 10, '932': 10, '933': 10, '934': 10, '935': 10, '937': 10, '938': 10, '94': 10, '941': 10, '95': 10, '952': 10, '956': 10, '959': 10, '96': 10, '960': 10, '962': 10, '964': 10, '965': 10, '966': 10, '967': 10, '97': 10, '971': 10, '972': 10, '973': 10, '976': 10, '978': 10, '979': 10, '98': 10, '980': 10, '981': 10, '982': 10, '985': 10, '986': 10, '987': 10, '988': 10, '989': 10, '990': 10, '991': 10, '995': 10, '998': 10, '999': 10}"
poppler,1,['size'],2,"[0, 13]",1,5660313891.0,0.04029497173272687,0.565989847715736,0.04440986675233832,0.7253408038634206,both,"{'10': 0, '100': 0, '1003': 0, '1005': 0, '1006': 0, '1007': 0, '1008': 13, '1009': 13, '1010': 0, '1011': 13, '1012': 0, '1013': 0, '1015': 0, '1016': 0, '1017': 0, '1018': 13, '1019': 0, '1020': 0, '1021': 0, '1023': 13, '1026': 0, '1028': 13, '1029': 0, '103': 13, '1035': 13, '1036': 0, '1039': 0, '1040': 0, '1041': 0, '1042': 13, '1043': 0, '1046': 0, '1048': 0, '105': 0, '1050': 13, '1053': 0, '1055': 0, '1057': 0, '1060': 0, '1063': 0, '1065': 0, '1066': 0, '1068': 13, '1074': 0, '1075': 13, '1076': 13, '1079': 0, '108': 0, '1082': 13, '1083': 0, '1092': 13, '1093': 13, '1096': 0, '1098': 0, '1099': 0, '110': 0, '1101': 0, '1103': 13, '1104': 13, '1106': 0, '1107': 13, '1108': 0, '1109': 0, '111': 0, '1111': 0, '1114': 0, '1115': 13, '1116': 0, '1118': 0, '112': 0, '1122': 0, '1124': 13, '1125': 0, '1126': 0, '1129': 13, '113': 0, '1130': 0, '1131': 0, '1139': 0, '1142': 13, '1143': 0, '1145': 0, '1146': 0, '1147': 0, '1148': 0, '1149': 0, '115': 13, '1153': 0, '1155': 0, '1157': 13, '1158': 0, '116': 0, '1160': 0, '1162': 0, '1163': 0, '1164': 0, '1165': 13, '1166': 13, '1168': 0, '1170': 0, '1171': 13, '1172': 0, '1177': 13, '1179': 0, '1180': 0, '1182': 0, '1183': 0, '1184': 13, '1185': 0, '1187': 0, '119': 13, '1190': 13, '1192': 13, '1193': 0, '1195': 13, '1197': 0, '1198': 0, '12': 13, '120': 0, '1200': 0, '1202': 13, '1203': 0, '1205': 0, '1206': 13, '1207': 0, '1208': 13, '1211': 0, '1212': 13, '1214': 0, '1215': 13, '1216': 0, '1218': 0, '122': 0, '1222': 13, '1223': 0, '1225': 0, '1229': 13, '1230': 0, '1233': 0, '1234': 13, '1235': 0, '1237': 0, '1238': 13, '1239': 0, '1240': 0, '1243': 0, '1244': 0, '1245': 0, '1247': 13, '1248': 0, '1249': 13, '125': 0, '1251': 0, '1254': 13, '1255': 0, '1256': 0, '126': 13, '1260': 0, '1261': 13, '1262': 0, '1264': 0, '127': 0, '1270': 0, '1275': 13, '1277': 0, '1279': 0, '1280': 0, '1282': 0, '1285': 13, '1286': 13, '1287': 0, '1288': 0, '1292': 13, '1293': 0, '1295': 0, '1296': 0, '1298': 13, '13': 0, '1300': 13, '1302': 0, '1303': 0, '1304': 13, '1305': 0, '1309': 0, '131': 13, '1310': 0, '1314': 0, '1315': 13, '1316': 0, '1318': 13, '132': 0, '1324': 0, '1325': 0, '1326': 0, '1327': 0, '1330': 0, '1332': 0, '1333': 13, '1335': 0, '1336': 13, '1337': 0, '1341': 13, '1344': 0, '1346': 13, '135': 13, '1351': 13, '1352': 0, '1356': 13, '1358': 0, '1359': 0, '1360': 13, '1362': 13, '1365': 0, '137': 0, '1371': 0, '1372': 0, '1374': 0, '1375': 13, '1376': 13, '1377': 13, '1378': 0, '138': 0, '1380': 13, '1384': 0, '1387': 0, '139': 0, '1391': 0, '1397': 13, '14': 0, '140': 0, '1401': 0, '1403': 0, '1405': 0, '1410': 0, '1413': 0, '1414': 0, '1415': 0, '1416': 0, '1417': 0, '142': 0, '1422': 0, '1424': 0, '1425': 0, '1427': 0, '1430': 13, '1431': 0, '1439': 0, '144': 0, '1442': 0, '1444': 13, '1446': 0, '1447': 13, '1448': 0, '145': 13, '1453': 13, '1454': 0, '1455': 0, '1457': 13, '146': 13, '1460': 0, '1461': 13, '1464': 0, '1465': 0, '1466': 13, '1468': 0, '147': 0, '1473': 0, '1474': 0, '1475': 0, '1476': 0, '1477': 0, '1479': 0, '1480': 0, '1481': 13, '1482': 0, '149': 0, '154': 0, '155': 0, '156': 0, '157': 0, '158': 0, '16': 0, '160': 0, '161': 0, '164': 0, '166': 13, '167': 0, '168': 0, '169': 0, '17': 0, '171': 0, '173': 0, '175': 13, '176': 0, '178': 0, '18': 13, '180': 13, '181': 0, '182': 13, '185': 13, '187': 0, '189': 13, '19': 0, '190': 0, '197': 0, '198': 0, '199': 0, '201': 13, '204': 0, '207': 13, '208': 0, '209': 13, '21': 0, '210': 0, '211': 0, '212': 0, '213': 0, '214': 0, '22': 13, '223': 13, '227': 0, '23': 0, '231': 0, '236': 13, '237': 0, '239': 0, '24': 0, '241': 0, '245': 0, '246': 0, '247': 13, '248': 0, '249': 0, '25': 0, '254': 13, '257': 0, '263': 0, '264': 13, '265': 0, '269': 13, '27': 13, '270': 13, '271': 0, '272': 0, '273': 0, '274': 0, '275': 0, '276': 0, '28': 13, '280': 0, '281': 0, '286': 13, '287': 13, '288': 13, '29': 0, '290': 0, '292': 0, '293': 0, '296': 0, '298': 0, '299': 0, '3': 13, '301': 13, '302': 0, '303': 0, '307': 0, '309': 0, '311': 0, '316': 13, '317': 0, '319': 0, '32': 0, '320': 0, '321': 0, '322': 13, '323': 0, '325': 0, '326': 13, '327': 0, '33': 0, '330': 0, '331': 0, '332': 0, '334': 13, '335': 0, '336': 0, '337': 0, '339': 0, '34': 0, '340': 0, '342': 0, '343': 0, '346': 0, '347': 13, '348': 13, '350': 0, '352': 13, '353': 0, '359': 13, '36': 0, '360': 0, '361': 13, '363': 0, '364': 0, '365': 0, '371': 0, '372': 0, '373': 0, '375': 0, '376': 0, '38': 0, '380': 0, '382': 0, '383': 0, '388': 0, '389': 0, '390': 0, '391': 0, '392': 0, '394': 0, '395': 13, '396': 13, '397': 13, '4': 0, '40': 0, '401': 0, '403': 0, '408': 13, '409': 0, '412': 13, '416': 0, '417': 0, '418': 0, '419': 0, '42': 13, '421': 0, '422': 0, '423': 0, '424': 13, '428': 13, '43': 0, '432': 0, '435': 0, '437': 0, '438': 13, '441': 0, '443': 13, '444': 13, '446': 0, '447': 0, '448': 13, '449': 0, '45': 13, '450': 13, '451': 13, '455': 13, '456': 13, '458': 0, '459': 0, '460': 0, '461': 0, '462': 13, '463': 0, '465': 0, '469': 0, '470': 0, '472': 0, '473': 0, '475': 0, '477': 0, '480': 0, '481': 0, '484': 0, '486': 0, '487': 0, '489': 0, '490': 0, '491': 0, '492': 0, '495': 0, '496': 13, '497': 13, '499': 13, '5': 0, '50': 0, '500': 0, '501': 0, '505': 0, '506': 13, '509': 0, '512': 0, '514': 0, '518': 13, '52': 0, '520': 0, '522': 0, '525': 13, '526': 13, '527': 13, '528': 0, '53': 0, '531': 13, '533': 0, '535': 13, '537': 0, '538': 13, '539': 0, '540': 0, '545': 0, '547': 13, '548': 0, '555': 13, '56': 0, '567': 0, '568': 13, '569': 0, '57': 0, '570': 0, '572': 0, '573': 0, '575': 13, '577': 13, '578': 0, '579': 13, '581': 13, '584': 0, '585': 0, '587': 13, '588': 0, '59': 0, '591': 0, '592': 0, '594': 0, '596': 13, '597': 13, '600': 0, '601': 0, '602': 13, '603': 0, '604': 13, '605': 13, '606': 0, '607': 13, '608': 13, '611': 0, '612': 0, '613': 13, '614': 0, '615': 0, '616': 13, '62': 0, '620': 0, '623': 0, '625': 0, '627': 0, '63': 0, '630': 0, '631': 13, '632': 0, '633': 0, '634': 13, '636': 0, '637': 0, '639': 0, '64': 0, '640': 13, '644': 0, '648': 13, '649': 0, '65': 0, '651': 0, '652': 0, '653': 0, '654': 0, '655': 0, '657': 0, '662': 13, '664': 0, '666': 13, '667': 0, '668': 0, '670': 0, '671': 0, '673': 0, '674': 0, '675': 13, '678': 0, '679': 13, '68': 0, '685': 13, '686': 13, '689': 0, '69': 13, '691': 0, '692': 13, '693': 0, '694': 0, '696': 13, '7': 0, '70': 13, '700': 0, '702': 0, '704': 0, '705': 0, '707': 0, '708': 0, '710': 0, '712': 0, '715': 13, '716': 13, '718': 0, '720': 0, '722': 0, '723': 0, '725': 0, '728': 0, '731': 13, '732': 0, '733': 13, '736': 0, '738': 0, '74': 0, '743': 0, '744': 13, '745': 0, '747': 13, '748': 0, '75': 0, '750': 13, '751': 0, '752': 0, '753': 0, '756': 0, '757': 0, '758': 0, '759': 0, '76': 0, '760': 0, '761': 0, '763': 0, '765': 13, '766': 0, '767': 0, '769': 0, '77': 0, '772': 0, '776': 0, '777': 13, '780': 0, '782': 13, '788': 0, '789': 0, '79': 0, '794': 0, '799': 13, '8': 0, '80': 13, '802': 0, '803': 13, '805': 13, '807': 0, '808': 0, '809': 13, '81': 0, '812': 0, '816': 0, '817': 0, '818': 0, '819': 0, '820': 13, '821': 0, '822': 0, '824': 13, '825': 13, '826': 0, '828': 0, '830': 0, '831': 0, '834': 13, '835': 0, '836': 0, '838': 13, '84': 13, '840': 13, '841': 0, '842': 13, '843': 13, '845': 0, '848': 0, '849': 13, '850': 0, '853': 0, '857': 13, '86': 0, '860': 0, '862': 0, '864': 0, '865': 13, '867': 13, '868': 0, '87': 0, '871': 0, '874': 0, '876': 0, '877': 13, '878': 13, '88': 13, '880': 0, '881': 13, '882': 0, '885': 0, '886': 13, '887': 13, '888': 13, '889': 0, '891': 0, '893': 0, '894': 0, '895': 13, '896': 0, '898': 0, '90': 0, '902': 0, '904': 0, '905': 0, '906': 0, '907': 0, '908': 13, '909': 0, '91': 0, '912': 0, '913': 13, '914': 13, '915': 0, '922': 13, '924': 0, '927': 0, '928': 13, '930': 0, '932': 0, '933': 0, '934': 13, '935': 0, '937': 0, '938': 13, '94': 0, '941': 0, '95': 13, '952': 0, '956': 13, '959': 0, '96': 0, '960': 0, '962': 0, '964': 13, '965': 0, '966': 0, '967': 13, '97': 13, '971': 0, '972': 0, '973': 0, '976': 13, '978': 0, '979': 0, '98': 0, '980': 0, '981': 13, '982': 0, '985': 0, '986': 0, '987': 0, '988': 0, '989': 0, '990': 0, '991': 0, '995': 0, '998': 0, '999': 13}"
