system,split,configs,num_performances,performances,tree_depth,tree_leaves,sdc_num_configs,sdc_avg,sdc_std,best_avg,best_std,best_num_configs,average_avg,average_std,overall_avg,overall_std,metric_avg,metric_std
lingeling,4,0,1,reductions,5.0,1025,0.62,1.810349265497852,1.9588339697481225,0.0,0.0,0.26,2.500724110295086,1.59696699435393,2.0475897990616305,1.8865425536778733,2.0475897990616305,1.8865425536778733
lingeling,0,0,1,cps,5.0,1070,0.77,2.166669961360211,1.1567036036783176,0.0,0.0,0.36,2.359503002928645,0.7440532114281014,2.1212377255774517,1.3136242860275757,2.1212377255774517,1.3136242860275757
lingeling,1,0,1,cps,4.75,1077,0.82,1.9240163233713001,1.3616934689566038,0.0,0.0,0.33,2.570524459514271,0.9161691680423688,2.0734716435333236,1.3655025956398181,2.0734716435333236,1.3655025956398181
lingeling,2,0,1,cps,5.5,1076,0.81,1.9989742379666882,1.78370743583506,0.0,0.0,0.31,2.5192868177768406,1.179882578467174,2.1585125998085872,1.5885537478668763,2.1585125998085872,1.5885537478668763
lingeling,3,0,1,cps,5.0,1081,0.73,2.417941646842994,1.6665604922563388,0.0,0.0,0.38,2.810056774075905,1.2895470545856555,2.443454346559796,1.7080729320817576,2.443454346559796,1.7080729320817576
lingeling,4,0,1,cps,5.0,1068,0.77,2.102523566934896,1.6913604474036992,0.0,0.0,0.4,2.529752352392013,1.336728186611516,2.2101395371204346,1.8732283473891864,2.068812286219809,1.89465108507467
lingeling,0,0,1,conflicts,4.75,1059,0.77,2.2805636680372787,1.387104559424556,0.0,0.0,0.37,2.4031229887456855,0.9723244475190421,2.1186349657047545,1.427638693867898,2.1186349657047545,1.427638693867898
lingeling,1,0,1,conflicts,6.5,1074,0.82,1.9893495982184382,1.5405715191092717,0.0,0.0,0.33,2.5646846219047577,1.0331435986458455,2.0669111280869004,1.4533956112490083,2.0669111280869004,1.4533956112490083
lingeling,2,0,1,conflicts,5.25,1086,0.81,1.9292265265580155,1.9721660216410613,0.0,0.0,0.34,2.602683194730042,1.3878553897288701,2.284707807225166,1.7793860572834967,2.284707807225166,1.7793860572834967
lingeling,3,0,1,conflicts,4.5,1077,0.78,2.877825269098506,2.432932213056552,0.0,0.0,0.39,3.1107910088100654,2.0237486494751464,2.728933632858032,2.412853965554685,2.728933632858032,2.412853965554685
lingeling,4,0,1,conflicts,5.0,1072,0.78,2.0984354924233766,1.6815124783723652,0.0,0.0,0.39,2.5320922061046978,1.3330799760825207,2.2340618625118336,1.8582986960596704,2.077118131536666,1.8860577365805682
lingeling,0,0,1,reductions,4.25,1008,0.61,1.94191587233973,1.3567451261381855,0.0,0.0,0.21,2.1426100388390847,0.898998339692995,2.0311261093976984,1.426831445263741,1.847481623577713,1.375344809490531
