system,num_performances,performances,num_configs,selected_configs,fold,train_cost,train_wcp_mean,train_wcp_max,test_wcp_mean,test_wcp_max,optimization_target,input_to_config_map
sqlite,4,"['q8', 'q10', 'q2', 'q13']",8,"[1, 6, 8, 15, 23, 33, 46, 48]",3,469012536.0,0.011611350175084427,0.04694835680751178,0.016514330669431303,0.0714285714285715,both,"{'0.01': 6, '0.02': 8, '0.05': 6, '0.1': 6, '0.11': 15, '0.12': 48, '0.13': 15, '0.15': 8, '0.16': 48, '0.17': 8, '0.19': 23, '0.2': 6, '0.21': 33, '0.22': 33, '0.23': 33, '0.24': 8, '0.25': 33, '0.26': 8, '0.27': 6, '0.28': 15, '0.29': 6, '0.3': 6, '0.31': 33, '0.32': 6, '0.33': 6, '0.34': 23, '0.37': 48, '0.38': 33, '0.4': 48, '0.41': 33, '0.42': 23, '0.43': 33, '0.45': 15, '0.46': 8, '0.48': 33, '0.49': 46, '0.52': 15, '0.53': 48, '0.54': 48, '0.56': 46, '0.57': 48, '0.58': 8, '0.59': 33, '0.6': 48, '0.61': 6, '0.63': 15, '0.64': 15, '0.65': 15, '0.66': 23, '0.67': 33, '0.68': 48, '0.69': 23, '0.7': 8, '0.72': 6, '0.74': 48, '0.75': 48, '0.76': 23, '0.77': 8, '0.79': 46, '0.81': 8, '0.82': 23, '0.83': 46, '0.85': 33, '0.87': 48, '0.88': 6, '0.89': 46, '0.91': 46, '0.92': 23, '0.93': 46, '0.94': 48, '0.95': 33, '0.96': 23, '0.97': 33, '0.98': 46, '0.99': 8, '1.1': 46, '1.2': 15, '1.4': 23, '1.5': 23, '1.8': 33, '1.9': 46, '2.3': 1, '2.4': 1, '2.5': 1, '2.6': 1, '2.8': 1, '2.9': 1, '3.1': 1, '3.2': 1, '3.3': 1, '3.5': 1, '3.8': 1, '3.9': 1, '4.1': 1, '4.2': 1, '4.3': 1, '4.5': 1, '4.7': 1, '4.8': 1, '4.9': 1, '5.1': 1, '5.2': 1, '5.3': 1, '5.4': 1, '5.5': 1, '5.6': 1, '5.8': 1, '5.9': 1}"
sqlite,4,"['q8', 'q10', 'q2', 'q13']",9,"[1, 3, 6, 8, 15, 23, 33, 46, 48]",3,469011878.0,0.011001253091763268,0.04687499999999993,0.015189718830896148,0.0714285714285715,both,"{'0.01': 6, '0.02': 8, '0.05': 6, '0.1': 3, '0.11': 15, '0.12': 48, '0.13': 15, '0.15': 8, '0.16': 48, '0.17': 8, '0.19': 23, '0.2': 6, '0.21': 33, '0.22': 33, '0.23': 33, '0.24': 8, '0.25': 33, '0.26': 8, '0.27': 6, '0.28': 15, '0.29': 6, '0.3': 6, '0.31': 33, '0.32': 6, '0.33': 6, '0.34': 3, '0.37': 3, '0.38': 33, '0.4': 48, '0.41': 33, '0.42': 23, '0.43': 33, '0.45': 15, '0.46': 8, '0.48': 33, '0.49': 46, '0.52': 15, '0.53': 48, '0.54': 48, '0.56': 46, '0.57': 48, '0.58': 8, '0.59': 33, '0.6': 48, '0.61': 6, '0.63': 3, '0.64': 15, '0.65': 15, '0.66': 23, '0.67': 33, '0.68': 48, '0.69': 23, '0.7': 8, '0.72': 6, '0.74': 48, '0.75': 48, '0.76': 23, '0.77': 8, '0.79': 46, '0.81': 8, '0.82': 3, '0.83': 46, '0.85': 33, '0.87': 48, '0.88': 6, '0.89': 46, '0.91': 46, '0.92': 23, '0.93': 46, '0.94': 48, '0.95': 33, '0.96': 23, '0.97': 33, '0.98': 3, '0.99': 3, '1.1': 46, '1.2': 15, '1.4': 23, '1.5': 3, '1.8': 3, '1.9': 46, '2.3': 1, '2.4': 1, '2.5': 1, '2.6': 1, '2.8': 1, '2.9': 1, '3.1': 1, '3.2': 1, '3.3': 1, '3.5': 1, '3.8': 1, '3.9': 1, '4.1': 1, '4.2': 1, '4.3': 1, '4.5': 1, '4.7': 1, '4.8': 1, '4.9': 1, '5.1': 1, '5.2': 1, '5.3': 1, '5.4': 1, '5.5': 1, '5.6': 1, '5.8': 1, '5.9': 1}"
sqlite,4,"['q8', 'q10', 'q2', 'q13']",10,"[1, 3, 6, 8, 15, 23, 32, 33, 46, 48]",3,469011397.0,0.010554602997543147,0.04687499999999993,0.0149617849315214,0.0714285714285715,both,"{'0.01': 6, '0.02': 8, '0.05': 6, '0.1': 3, '0.11': 32, '0.12': 48, '0.13': 15, '0.15': 8, '0.16': 48, '0.17': 8, '0.19': 23, '0.2': 6, '0.21': 33, '0.22': 33, '0.23': 33, '0.24': 8, '0.25': 32, '0.26': 8, '0.27': 6, '0.28': 15, '0.29': 6, '0.3': 6, '0.31': 33, '0.32': 32, '0.33': 6, '0.34': 3, '0.37': 3, '0.38': 33, '0.4': 48, '0.41': 32, '0.42': 23, '0.43': 33, '0.45': 15, '0.46': 8, '0.48': 33, '0.49': 46, '0.52': 15, '0.53': 48, '0.54': 48, '0.56': 46, '0.57': 48, '0.58': 8, '0.59': 33, '0.6': 32, '0.61': 6, '0.63': 32, '0.64': 15, '0.65': 15, '0.66': 23, '0.67': 33, '0.68': 48, '0.69': 23, '0.7': 32, '0.72': 6, '0.74': 48, '0.75': 48, '0.76': 23, '0.77': 32, '0.79': 46, '0.81': 8, '0.82': 3, '0.83': 46, '0.85': 32, '0.87': 48, '0.88': 6, '0.89': 46, '0.91': 46, '0.92': 23, '0.93': 46, '0.94': 48, '0.95': 33, '0.96': 23, '0.97': 33, '0.98': 3, '0.99': 3, '1.1': 46, '1.2': 32, '1.4': 23, '1.5': 3, '1.8': 32, '1.9': 46, '2.3': 1, '2.4': 1, '2.5': 1, '2.6': 1, '2.8': 1, '2.9': 1, '3.1': 1, '3.2': 1, '3.3': 1, '3.5': 1, '3.8': 1, '3.9': 1, '4.1': 1, '4.2': 1, '4.3': 1, '4.5': 1, '4.7': 1, '4.8': 1, '4.9': 1, '5.1': 1, '5.2': 1, '5.3': 1, '5.4': 1, '5.5': 1, '5.6': 1, '5.8': 1, '5.9': 1}"
sqlite,4,"['q8', 'q10', 'q2', 'q13']",11,"[1, 6, 8, 15, 23, 24, 31, 32, 33, 46, 48]",3,469011019.0,0.010204490074096172,0.04687499999999993,0.014500366833478785,0.0714285714285715,both,"{'0.01': 6, '0.02': 24, '0.05': 6, '0.1': 31, '0.11': 32, '0.12': 48, '0.13': 15, '0.15': 8, '0.16': 48, '0.17': 8, '0.19': 23, '0.2': 6, '0.21': 33, '0.22': 33, '0.23': 31, '0.24': 8, '0.25': 32, '0.26': 8, '0.27': 31, '0.28': 15, '0.29': 6, '0.3': 6, '0.31': 33, '0.32': 32, '0.33': 6, '0.34': 23, '0.37': 24, '0.38': 33, '0.4': 48, '0.41': 32, '0.42': 23, '0.43': 33, '0.45': 15, '0.46': 8, '0.48': 33, '0.49': 24, '0.52': 15, '0.53': 48, '0.54': 48, '0.56': 46, '0.57': 48, '0.58': 8, '0.59': 31, '0.6': 32, '0.61': 6, '0.63': 32, '0.64': 15, '0.65': 31, '0.66': 23, '0.67': 24, '0.68': 48, '0.69': 23, '0.7': 32, '0.72': 6, '0.74': 48, '0.75': 48, '0.76': 23, '0.77': 24, '0.79': 46, '0.81': 8, '0.82': 23, '0.83': 46, '0.85': 32, '0.87': 48, '0.88': 6, '0.89': 46, '0.91': 46, '0.92': 23, '0.93': 46, '0.94': 48, '0.95': 24, '0.96': 23, '0.97': 33, '0.98': 46, '0.99': 8, '1.1': 46, '1.2': 32, '1.4': 23, '1.5': 32, '1.8': 32, '1.9': 46, '2.3': 1, '2.4': 1, '2.5': 1, '2.6': 1, '2.8': 1, '2.9': 1, '3.1': 1, '3.2': 1, '3.3': 1, '3.5': 1, '3.8': 1, '3.9': 1, '4.1': 1, '4.2': 1, '4.3': 1, '4.5': 1, '4.7': 1, '4.8': 1, '4.9': 1, '5.1': 1, '5.2': 1, '5.3': 1, '5.4': 1, '5.5': 1, '5.6': 1, '5.8': 1, '5.9': 1}"
sqlite,4,"['q8', 'q10', 'q2', 'q13']",12,"[1, 6, 8, 15, 23, 24, 25, 31, 32, 33, 46, 48]",3,469010686.0,0.009896131174145555,0.04687499999999993,0.014260433142426128,0.0714285714285715,both,"{'0.01': 6, '0.02': 25, '0.05': 6, '0.1': 31, '0.11': 32, '0.12': 48, '0.13': 15, '0.15': 8, '0.16': 48, '0.17': 8, '0.19': 23, '0.2': 6, '0.21': 33, '0.22': 33, '0.23': 31, '0.24': 8, '0.25': 32, '0.26': 8, '0.27': 31, '0.28': 15, '0.29': 6, '0.3': 6, '0.31': 33, '0.32': 32, '0.33': 6, '0.34': 23, '0.37': 24, '0.38': 33, '0.4': 48, '0.41': 32, '0.42': 23, '0.43': 33, '0.45': 15, '0.46': 8, '0.48': 33, '0.49': 24, '0.52': 15, '0.53': 48, '0.54': 48, '0.56': 46, '0.57': 48, '0.58': 25, '0.59': 31, '0.6': 32, '0.61': 6, '0.63': 32, '0.64': 15, '0.65': 31, '0.66': 23, '0.67': 24, '0.68': 48, '0.69': 23, '0.7': 32, '0.72': 6, '0.74': 48, '0.75': 48, '0.76': 23, '0.77': 24, '0.79': 46, '0.81': 8, '0.82': 25, '0.83': 46, '0.85': 32, '0.87': 48, '0.88': 6, '0.89': 46, '0.91': 46, '0.92': 23, '0.93': 46, '0.94': 48, '0.95': 24, '0.96': 23, '0.97': 33, '0.98': 46, '0.99': 8, '1.1': 46, '1.2': 32, '1.4': 23, '1.5': 25, '1.8': 32, '1.9': 46, '2.3': 1, '2.4': 1, '2.5': 1, '2.6': 1, '2.8': 1, '2.9': 1, '3.1': 1, '3.2': 1, '3.3': 1, '3.5': 1, '3.8': 1, '3.9': 1, '4.1': 1, '4.2': 1, '4.3': 1, '4.5': 1, '4.7': 1, '4.8': 1, '4.9': 1, '5.1': 1, '5.2': 1, '5.3': 1, '5.4': 1, '5.5': 1, '5.6': 1, '5.8': 1, '5.9': 1}"
sqlite,4,"['q8', 'q10', 'q2', 'q13']",13,"[1, 6, 8, 15, 23, 24, 25, 31, 32, 33, 34, 46, 48]",3,469010502.0,0.009726321676088341,0.04687499999999993,0.013399913752748328,0.0714285714285715,both,"{'0.01': 6, '0.02': 25, '0.05': 6, '0.1': 31, '0.11': 32, '0.12': 48, '0.13': 15, '0.15': 8, '0.16': 48, '0.17': 8, '0.19': 23, '0.2': 6, '0.21': 33, '0.22': 33, '0.23': 31, '0.24': 8, '0.25': 32, '0.26': 8, '0.27': 31, '0.28': 15, '0.29': 6, '0.3': 6, '0.31': 33, '0.32': 32, '0.33': 6, '0.34': 23, '0.37': 24, '0.38': 33, '0.4': 48, '0.41': 32, '0.42': 34, '0.43': 33, '0.45': 34, '0.46': 8, '0.48': 34, '0.49': 24, '0.52': 15, '0.53': 48, '0.54': 48, '0.56': 46, '0.57': 48, '0.58': 25, '0.59': 31, '0.6': 32, '0.61': 6, '0.63': 32, '0.64': 15, '0.65': 31, '0.66': 23, '0.67': 24, '0.68': 48, '0.69': 23, '0.7': 32, '0.72': 6, '0.74': 48, '0.75': 48, '0.76': 23, '0.77': 24, '0.79': 46, '0.81': 8, '0.82': 25, '0.83': 46, '0.85': 32, '0.87': 48, '0.88': 6, '0.89': 46, '0.91': 46, '0.92': 23, '0.93': 46, '0.94': 48, '0.95': 24, '0.96': 23, '0.97': 33, '0.98': 46, '0.99': 8, '1.1': 46, '1.2': 32, '1.4': 23, '1.5': 25, '1.8': 32, '1.9': 46, '2.3': 1, '2.4': 1, '2.5': 1, '2.6': 1, '2.8': 1, '2.9': 1, '3.1': 1, '3.2': 1, '3.3': 1, '3.5': 1, '3.8': 1, '3.9': 1, '4.1': 1, '4.2': 1, '4.3': 1, '4.5': 1, '4.7': 1, '4.8': 1, '4.9': 1, '5.1': 1, '5.2': 1, '5.3': 1, '5.4': 1, '5.5': 1, '5.6': 1, '5.8': 1, '5.9': 1}"
sqlite,4,"['q8', 'q10', 'q2', 'q13']",14,"[1, 3, 6, 8, 15, 23, 24, 25, 31, 32, 33, 34, 46, 48]",3,469010368.0,0.009602687313827529,0.04687499999999993,0.01317492341258315,0.0714285714285715,both,"{'0.01': 6, '0.02': 25, '0.05': 6, '0.1': 31, '0.11': 32, '0.12': 48, '0.13': 15, '0.15': 8, '0.16': 48, '0.17': 8, '0.19': 23, '0.2': 6, '0.21': 33, '0.22': 33, '0.23': 31, '0.24': 8, '0.25': 32, '0.26': 8, '0.27': 31, '0.28': 15, '0.29': 6, '0.3': 6, '0.31': 33, '0.32': 32, '0.33': 6, '0.34': 3, '0.37': 3, '0.38': 33, '0.4': 48, '0.41': 32, '0.42': 34, '0.43': 33, '0.45': 34, '0.46': 8, '0.48': 34, '0.49': 24, '0.52': 15, '0.53': 48, '0.54': 48, '0.56': 46, '0.57': 48, '0.58': 25, '0.59': 31, '0.6': 32, '0.61': 6, '0.63': 32, '0.64': 15, '0.65': 31, '0.66': 23, '0.67': 24, '0.68': 48, '0.69': 23, '0.7': 32, '0.72': 6, '0.74': 48, '0.75': 48, '0.76': 23, '0.77': 24, '0.79': 46, '0.81': 8, '0.82': 3, '0.83': 46, '0.85': 32, '0.87': 48, '0.88': 6, '0.89': 46, '0.91': 46, '0.92': 23, '0.93': 46, '0.94': 48, '0.95': 24, '0.96': 23, '0.97': 33, '0.98': 3, '0.99': 3, '1.1': 46, '1.2': 32, '1.4': 23, '1.5': 25, '1.8': 32, '1.9': 46, '2.3': 1, '2.4': 1, '2.5': 1, '2.6': 1, '2.8': 1, '2.9': 1, '3.1': 1, '3.2': 1, '3.3': 1, '3.5': 1, '3.8': 1, '3.9': 1, '4.1': 1, '4.2': 1, '4.3': 1, '4.5': 1, '4.7': 1, '4.8': 1, '4.9': 1, '5.1': 1, '5.2': 1, '5.3': 1, '5.4': 1, '5.5': 1, '5.6': 1, '5.8': 1, '5.9': 1}"
sqlite,4,"['q8', 'q10', 'q2', 'q13']",15,"[1, 3, 6, 8, 15, 23, 24, 25, 31, 32, 33, 34, 42, 46, 48]",3,469010247.0,0.009491099242850952,0.04687499999999993,0.013169200656938312,0.0714285714285715,both,"{'0.01': 6, '0.02': 25, '0.05': 6, '0.1': 31, '0.11': 32, '0.12': 48, '0.13': 15, '0.15': 8, '0.16': 48, '0.17': 8, '0.19': 23, '0.2': 6, '0.21': 33, '0.22': 33, '0.23': 31, '0.24': 8, '0.25': 32, '0.26': 8, '0.27': 31, '0.28': 15, '0.29': 6, '0.3': 6, '0.31': 33, '0.32': 32, '0.33': 6, '0.34': 3, '0.37': 3, '0.38': 33, '0.4': 48, '0.41': 32, '0.42': 34, '0.43': 33, '0.45': 34, '0.46': 8, '0.48': 34, '0.49': 24, '0.52': 15, '0.53': 48, '0.54': 42, '0.56': 46, '0.57': 48, '0.58': 25, '0.59': 31, '0.6': 32, '0.61': 6, '0.63': 32, '0.64': 15, '0.65': 31, '0.66': 23, '0.67': 24, '0.68': 48, '0.69': 23, '0.7': 32, '0.72': 6, '0.74': 48, '0.75': 48, '0.76': 42, '0.77': 24, '0.79': 46, '0.81': 8, '0.82': 3, '0.83': 46, '0.85': 32, '0.87': 48, '0.88': 6, '0.89': 46, '0.91': 46, '0.92': 23, '0.93': 46, '0.94': 48, '0.95': 24, '0.96': 42, '0.97': 33, '0.98': 3, '0.99': 3, '1.1': 46, '1.2': 32, '1.4': 23, '1.5': 25, '1.8': 32, '1.9': 46, '2.3': 1, '2.4': 1, '2.5': 1, '2.6': 1, '2.8': 1, '2.9': 1, '3.1': 1, '3.2': 1, '3.3': 1, '3.5': 1, '3.8': 1, '3.9': 1, '4.1': 1, '4.2': 1, '4.3': 1, '4.5': 1, '4.7': 1, '4.8': 1, '4.9': 1, '5.1': 1, '5.2': 1, '5.3': 1, '5.4': 1, '5.5': 1, '5.6': 1, '5.8': 1, '5.9': 1}"
sqlite,4,"['q8', 'q10', 'q2', 'q13']",16,"[1, 3, 6, 8, 15, 23, 24, 25, 26, 31, 32, 33, 34, 42, 46, 48]",3,469010143.0,0.009394613027412227,0.04687499999999993,0.013000577967183895,0.0714285714285715,both,"{'0.01': 6, '0.02': 25, '0.05': 6, '0.1': 31, '0.11': 32, '0.12': 48, '0.13': 15, '0.15': 8, '0.16': 48, '0.17': 8, '0.19': 23, '0.2': 6, '0.21': 33, '0.22': 33, '0.23': 31, '0.24': 8, '0.25': 32, '0.26': 8, '0.27': 31, '0.28': 15, '0.29': 6, '0.3': 6, '0.31': 33, '0.32': 26, '0.33': 6, '0.34': 3, '0.37': 3, '0.38': 33, '0.4': 48, '0.41': 32, '0.42': 34, '0.43': 33, '0.45': 34, '0.46': 8, '0.48': 34, '0.49': 24, '0.52': 15, '0.53': 48, '0.54': 42, '0.56': 46, '0.57': 48, '0.58': 25, '0.59': 31, '0.6': 32, '0.61': 6, '0.63': 26, '0.64': 15, '0.65': 31, '0.66': 23, '0.67': 24, '0.68': 48, '0.69': 23, '0.7': 26, '0.72': 6, '0.74': 48, '0.75': 48, '0.76': 42, '0.77': 24, '0.79': 46, '0.81': 8, '0.82': 3, '0.83': 46, '0.85': 32, '0.87': 48, '0.88': 6, '0.89': 46, '0.91': 46, '0.92': 23, '0.93': 46, '0.94': 48, '0.95': 24, '0.96': 42, '0.97': 33, '0.98': 3, '0.99': 3, '1.1': 46, '1.2': 32, '1.4': 23, '1.5': 25, '1.8': 32, '1.9': 26, '2.3': 1, '2.4': 1, '2.5': 1, '2.6': 1, '2.8': 1, '2.9': 1, '3.1': 1, '3.2': 1, '3.3': 1, '3.5': 1, '3.8': 1, '3.9': 1, '4.1': 1, '4.2': 1, '4.3': 1, '4.5': 1, '4.7': 1, '4.8': 1, '4.9': 1, '5.1': 1, '5.2': 1, '5.3': 1, '5.4': 1, '5.5': 1, '5.6': 1, '5.8': 1, '5.9': 1}"
sqlite,4,"['q8', 'q10', 'q2', 'q13']",17,"[1, 3, 4, 6, 8, 15, 23, 24, 25, 26, 31, 32, 33, 34, 42, 46, 48]",3,469010048.0,0.009306193279460973,0.04687499999999993,0.012956275291302272,0.0714285714285715,both,"{'0.01': 6, '0.02': 25, '0.05': 6, '0.1': 31, '0.11': 32, '0.12': 48, '0.13': 15, '0.15': 8, '0.16': 48, '0.17': 8, '0.19': 4, '0.2': 6, '0.21': 33, '0.22': 33, '0.23': 31, '0.24': 8, '0.25': 32, '0.26': 8, '0.27': 31, '0.28': 15, '0.29': 6, '0.3': 6, '0.31': 33, '0.32': 26, '0.33': 6, '0.34': 3, '0.37': 3, '0.38': 33, '0.4': 48, '0.41': 32, '0.42': 34, '0.43': 33, '0.45': 34, '0.46': 8, '0.48': 34, '0.49': 24, '0.52': 15, '0.53': 48, '0.54': 42, '0.56': 46, '0.57': 48, '0.58': 25, '0.59': 31, '0.6': 32, '0.61': 6, '0.63': 26, '0.64': 15, '0.65': 31, '0.66': 23, '0.67': 24, '0.68': 48, '0.69': 23, '0.7': 26, '0.72': 6, '0.74': 48, '0.75': 48, '0.76': 42, '0.77': 24, '0.79': 46, '0.81': 8, '0.82': 3, '0.83': 46, '0.85': 32, '0.87': 48, '0.88': 6, '0.89': 46, '0.91': 46, '0.92': 23, '0.93': 46, '0.94': 48, '0.95': 24, '0.96': 42, '0.97': 4, '0.98': 3, '0.99': 3, '1.1': 46, '1.2': 4, '1.4': 23, '1.5': 25, '1.8': 32, '1.9': 26, '2.3': 1, '2.4': 1, '2.5': 1, '2.6': 1, '2.8': 1, '2.9': 1, '3.1': 1, '3.2': 1, '3.3': 1, '3.5': 1, '3.8': 1, '3.9': 1, '4.1': 1, '4.2': 1, '4.3': 1, '4.5': 1, '4.7': 1, '4.8': 1, '4.9': 1, '5.1': 1, '5.2': 1, '5.3': 1, '5.4': 1, '5.5': 1, '5.6': 1, '5.8': 1, '5.9': 1}"
sqlite,4,"['q8', 'q10', 'q2', 'q13']",18,"[1, 3, 4, 6, 8, 15, 23, 24, 25, 26, 31, 32, 33, 34, 42, 46, 47, 48]",3,469009972.0,0.009235864476441752,0.04687499999999993,0.012743091953968187,0.0714285714285715,both,"{'0.01': 6, '0.02': 25, '0.05': 6, '0.1': 31, '0.11': 32, '0.12': 48, '0.13': 15, '0.15': 8, '0.16': 48, '0.17': 8, '0.19': 4, '0.2': 47, '0.21': 33, '0.22': 33, '0.23': 31, '0.24': 8, '0.25': 32, '0.26': 8, '0.27': 31, '0.28': 15, '0.29': 6, '0.3': 6, '0.31': 33, '0.32': 26, '0.33': 6, '0.34': 3, '0.37': 3, '0.38': 33, '0.4': 48, '0.41': 32, '0.42': 34, '0.43': 33, '0.45': 34, '0.46': 8, '0.48': 34, '0.49': 24, '0.52': 15, '0.53': 48, '0.54': 42, '0.56': 46, '0.57': 48, '0.58': 25, '0.59': 31, '0.6': 32, '0.61': 6, '0.63': 26, '0.64': 15, '0.65': 31, '0.66': 23, '0.67': 24, '0.68': 48, '0.69': 23, '0.7': 26, '0.72': 6, '0.74': 48, '0.75': 48, '0.76': 42, '0.77': 24, '0.79': 47, '0.81': 8, '0.82': 3, '0.83': 46, '0.85': 32, '0.87': 48, '0.88': 6, '0.89': 47, '0.91': 46, '0.92': 23, '0.93': 46, '0.94': 48, '0.95': 24, '0.96': 42, '0.97': 4, '0.98': 3, '0.99': 3, '1.1': 46, '1.2': 4, '1.4': 23, '1.5': 25, '1.8': 32, '1.9': 26, '2.3': 1, '2.4': 1, '2.5': 1, '2.6': 1, '2.8': 1, '2.9': 1, '3.1': 1, '3.2': 1, '3.3': 1, '3.5': 1, '3.8': 1, '3.9': 1, '4.1': 1, '4.2': 1, '4.3': 1, '4.5': 1, '4.7': 1, '4.8': 1, '4.9': 1, '5.1': 1, '5.2': 1, '5.3': 1, '5.4': 1, '5.5': 1, '5.6': 1, '5.8': 1, '5.9': 1}"
sqlite,4,"['q8', 'q10', 'q2', 'q13']",19,"[1, 3, 4, 6, 8, 15, 19, 23, 24, 25, 26, 31, 32, 33, 34, 42, 46, 47, 48]",3,469009898.0,0.009167042584619412,0.04687499999999993,0.012539110834491078,0.0714285714285715,both,"{'0.01': 6, '0.02': 25, '0.05': 6, '0.1': 31, '0.11': 32, '0.12': 48, '0.13': 15, '0.15': 8, '0.16': 48, '0.17': 8, '0.19': 4, '0.2': 47, '0.21': 33, '0.22': 33, '0.23': 31, '0.24': 8, '0.25': 32, '0.26': 8, '0.27': 31, '0.28': 15, '0.29': 19, '0.3': 6, '0.31': 33, '0.32': 26, '0.33': 6, '0.34': 3, '0.37': 3, '0.38': 33, '0.4': 48, '0.41': 32, '0.42': 34, '0.43': 33, '0.45': 34, '0.46': 8, '0.48': 34, '0.49': 24, '0.52': 15, '0.53': 48, '0.54': 42, '0.56': 46, '0.57': 48, '0.58': 25, '0.59': 31, '0.6': 32, '0.61': 6, '0.63': 26, '0.64': 15, '0.65': 31, '0.66': 23, '0.67': 24, '0.68': 19, '0.69': 23, '0.7': 26, '0.72': 6, '0.74': 48, '0.75': 48, '0.76': 42, '0.77': 24, '0.79': 47, '0.81': 8, '0.82': 3, '0.83': 19, '0.85': 32, '0.87': 48, '0.88': 6, '0.89': 47, '0.91': 46, '0.92': 23, '0.93': 46, '0.94': 48, '0.95': 24, '0.96': 42, '0.97': 4, '0.98': 3, '0.99': 3, '1.1': 46, '1.2': 4, '1.4': 23, '1.5': 25, '1.8': 32, '1.9': 26, '2.3': 1, '2.4': 1, '2.5': 1, '2.6': 1, '2.8': 1, '2.9': 1, '3.1': 1, '3.2': 1, '3.3': 1, '3.5': 1, '3.8': 1, '3.9': 1, '4.1': 1, '4.2': 1, '4.3': 1, '4.5': 1, '4.7': 1, '4.8': 1, '4.9': 1, '5.1': 1, '5.2': 1, '5.3': 1, '5.4': 1, '5.5': 1, '5.6': 1, '5.8': 1, '5.9': 1}"
sqlite,4,"['q8', 'q10', 'q2', 'q13']",20,"[1, 3, 4, 6, 8, 15, 19, 23, 24, 25, 26, 31, 32, 33, 34, 37, 42, 46, 47, 48]",3,469009861.0,0.00913184043420119,0.04687499999999993,0.012505633209168476,0.0714285714285715,both,"{'0.01': 6, '0.02': 25, '0.05': 6, '0.1': 31, '0.11': 32, '0.12': 48, '0.13': 15, '0.15': 8, '0.16': 48, '0.17': 8, '0.19': 4, '0.2': 47, '0.21': 33, '0.22': 33, '0.23': 31, '0.24': 8, '0.25': 32, '0.26': 8, '0.27': 31, '0.28': 15, '0.29': 19, '0.3': 6, '0.31': 33, '0.32': 26, '0.33': 6, '0.34': 3, '0.37': 3, '0.38': 33, '0.4': 48, '0.41': 32, '0.42': 34, '0.43': 33, '0.45': 34, '0.46': 8, '0.48': 34, '0.49': 24, '0.52': 15, '0.53': 48, '0.54': 42, '0.56': 46, '0.57': 48, '0.58': 25, '0.59': 31, '0.6': 32, '0.61': 6, '0.63': 26, '0.64': 15, '0.65': 31, '0.66': 23, '0.67': 24, '0.68': 19, '0.69': 23, '0.7': 26, '0.72': 6, '0.74': 48, '0.75': 48, '0.76': 42, '0.77': 24, '0.79': 47, '0.81': 8, '0.82': 3, '0.83': 19, '0.85': 32, '0.87': 48, '0.88': 6, '0.89': 47, '0.91': 46, '0.92': 23, '0.93': 46, '0.94': 48, '0.95': 24, '0.96': 42, '0.97': 4, '0.98': 3, '0.99': 3, '1.1': 46, '1.2': 4, '1.4': 23, '1.5': 25, '1.8': 32, '1.9': 26, '2.3': 1, '2.4': 1, '2.5': 37, '2.6': 1, '2.8': 1, '2.9': 1, '3.1': 1, '3.2': 1, '3.3': 1, '3.5': 37, '3.8': 1, '3.9': 37, '4.1': 1, '4.2': 1, '4.3': 1, '4.5': 1, '4.7': 37, '4.8': 37, '4.9': 1, '5.1': 37, '5.2': 37, '5.3': 1, '5.4': 1, '5.5': 37, '5.6': 1, '5.8': 1, '5.9': 37}"
sqlite,4,"['q8', 'q10', 'q2', 'q13']",21,"[1, 3, 4, 6, 8, 15, 19, 23, 24, 25, 26, 31, 32, 33, 34, 37, 38, 42, 46, 47, 48]",3,469009841.0,0.009113261801380295,0.04687499999999993,0.012467925331023099,0.0714285714285715,both,"{'0.01': 6, '0.02': 25, '0.05': 6, '0.1': 31, '0.11': 32, '0.12': 48, '0.13': 15, '0.15': 8, '0.16': 48, '0.17': 8, '0.19': 4, '0.2': 47, '0.21': 33, '0.22': 33, '0.23': 31, '0.24': 8, '0.25': 32, '0.26': 8, '0.27': 31, '0.28': 15, '0.29': 19, '0.3': 6, '0.31': 33, '0.32': 26, '0.33': 6, '0.34': 3, '0.37': 3, '0.38': 33, '0.4': 48, '0.41': 32, '0.42': 34, '0.43': 33, '0.45': 34, '0.46': 8, '0.48': 34, '0.49': 24, '0.52': 15, '0.53': 48, '0.54': 42, '0.56': 46, '0.57': 48, '0.58': 25, '0.59': 31, '0.6': 38, '0.61': 6, '0.63': 26, '0.64': 15, '0.65': 31, '0.66': 23, '0.67': 24, '0.68': 19, '0.69': 23, '0.7': 26, '0.72': 6, '0.74': 48, '0.75': 48, '0.76': 42, '0.77': 24, '0.79': 47, '0.81': 8, '0.82': 3, '0.83': 19, '0.85': 32, '0.87': 48, '0.88': 6, '0.89': 47, '0.91': 46, '0.92': 23, '0.93': 46, '0.94': 48, '0.95': 24, '0.96': 42, '0.97': 4, '0.98': 3, '0.99': 3, '1.1': 46, '1.2': 4, '1.4': 23, '1.5': 25, '1.8': 32, '1.9': 26, '2.3': 1, '2.4': 1, '2.5': 37, '2.6': 1, '2.8': 1, '2.9': 1, '3.1': 1, '3.2': 1, '3.3': 1, '3.5': 37, '3.8': 1, '3.9': 37, '4.1': 1, '4.2': 1, '4.3': 1, '4.5': 1, '4.7': 37, '4.8': 37, '4.9': 1, '5.1': 37, '5.2': 37, '5.3': 1, '5.4': 1, '5.5': 37, '5.6': 1, '5.8': 1, '5.9': 37}"
